	Aorta1	Aorta2	Aorta3	Aorta4	Aorta5	Aorta6	Aorta7	Aorta8	Aorta9	Aorta10	IMA1	IMA2	IMA3	IMA4	IMA5	IMA6	IMA7	IMA8	IMA9	IMA10	Radial1	Radial2	Radial3	Radial4	Radial5	Radial6	Radial7	Radial8	Radial9	Radial10	Vein1	Vein2	Vein3	Vein4	Vein5	Vein6	Vein7	Vein8	Vein9	Vein10
LAMB2	0.22197004085338176	0.2228778937812074	0.09260099863822059	0.7235587834770767	0.06808896958692691	0.22378574670903312	0.1842941443486155	0.9682251475261008	0.28098048116205177	0.14434861552428505	0.40127099409895595	0.7385383567862005	0.253744893327281	0.4294144348615524	0.34906945074897866	0.6976849750340444	0.11166591012256015	0.0	0.11620517476168861	0.3949160236041761	0.17249205628688152	0.20063549704947797	0.2927825692237857	0.6636404902405809	0.11030413073082158	0.15161143894689058	0.4552882433045846	0.48615524285065814	0.04811620517476169	0.12800726282342262	0.3722197004085338	0.44167044938719924	0.28642759872900586	0.21879255560599184	0.4530186109850204	0.9291874716295959	0.17385383567862003	0.20335905583295505	0.4788924194280526	1.0
LAMC1	0.31150442477876106	0.2825958702064897	0.1256637168141593	0.7179941002949852	0.03716814159292038	0.18997050147492628	0.35280235988200587	1.0	0.248377581120944	0.1710914454277286	0.5522123893805311	0.7345132743362832	0.19410029498525078	0.6914454277286136	0.3474926253687316	0.6171091445427729	0.06607669616519175	0.0	0.13038348082595871	0.4820058997050148	0.12212389380530975	0.30973451327433627	0.3687315634218289	0.6837758112094395	0.0023598820058997384	0.16165191740412982	0.41946902654867263	0.6873156342182891	0.03480825958702068	0.28377581120943957	0.3339233038348083	0.45250737463126844	0.25663716814159293	0.5498525073746313	0.7463126843657818	0.8147492625368733	0.25486725663716814	0.23421828908554573	0.6943952802359882	0.841297935103245
LEG1	0.8500837520938023	0.5058626465661641	0.43969849246231146	0.4631490787269682	0.609715242881072	0.42211055276381904	1.0	0.15494137353433834	0.8073701842546064	0.4581239530988274	0.7663316582914572	0.18006700167504186	0.9087102177554438	0.48324958123953093	0.8199329983249581	0.3869346733668341	0.6641541038525964	0.20686767169179224	0.9355108877721944	0.3643216080402009	0.3442211055276382	0.0	0.9757118927973198	0.3827470686767169	0.5678391959798995	0.3827470686767169	0.3090452261306532	0.5670016750418759	0.6130653266331657	0.40536013400335	0.7738693467336684	0.31072026800670016	0.5142378559463986	0.6867671691792294	0.592964824120603	0.2278056951423785	0.4179229480737018	0.39530988274706863	0.48576214405360124	0.3525963149078727
LEG3	0.6424615384615385	0.30030769230769233	0.3716923076923077	0.7993846153846155	0.4516923076923077	0.5323076923076923	0.33230769230769236	0.4793846153846154	0.4504615384615384	0.24923076923076928	0.4	0.4812307692307692	0.4812307692307692	0.0	0.39199999999999996	0.8879999999999999	0.651076923076923	0.03569230769230772	1.0	0.6701538461538462	0.6135384615384615	0.37969230769230766	0.22092307692307692	0.3286153846153846	0.40123076923076917	0.14523076923076925	0.18030769230769234	0.8658461538461538	0.7175384615384615	0.16	0.4658461538461538	0.7027692307692307	0.3883076923076923	0.13476923076923075	0.37046153846153845	0.8295384615384614	0.2978461538461538	0.21969230769230771	0.2510769230769231	0.7126153846153845
LG3BP	0.7214647448383327	0.23529411764705882	0.0	0.047915855083755364	0.7382158161277756	0.05921308920919361	0.01012855473315154	0.056291390728476824	0.5500584339696143	0.2584729255940787	0.016166731593299573	0.047331515387612	1.0	0.032333463186599146	0.0011686793922867163	0.08005453837164005	0.24250097389949357	0.008570315543435918	0.019283209972730815	0.03428126217374367	0.34924035839501366	0.8184651343981302	0.007596416049863655	0.027269185820023373	0.35079859758472925	0.003311258278145696	0.28885858979353335	0.01090767432800935	0.24191663420335022	0.012271133619010518	0.004869497467861317	0.04927931437475653	0.2656797818465135	0.01149201402415271	0.0077911959485781074	0.03038566419945462	0.8802103622906116	0.16186209583171016	0.009349435138293729	0.06194000779119595
LOXL1	0.8635834787667247	0.3664921465968587	0.07300756253635834	0.09453170447934846	0.34147760325770793	0.20331588132635253	0.058464223385689344	0.013379872018615473	0.43862710878417677	0.3298429319371728	0.09336823734729492	0.04072134962187318	0.2111692844677138	1.0	0.0	0.07417102966841185	0.3251890634089587	0.05584642233856893	0.07155322862129145	0.023851076207097147	0.4365910413030832	0.6567771960442117	0.07068062827225131	0.0005817335660267577	0.35951134380453753	0.3467132053519488	0.36881908086096565	0.036358347876672484	0.9031413612565444	0.1314717859220477	0.06719022687609075	0.05904595695171611	0.5401396160558464	0.2329842931937173	0.059918557300756244	0.10645724258289702	0.3432228039557883	0.6876090750436299	0.15939499709133215	0.07475276323443862
LOXL3	0.8311377245508983	0.17644710578842315	0.10987282467660084	0.20918163672654688	0.25708582834331334	0.06986027944111778	0.5856287425149701	0.7049900199600799	0.8131736526946108	0.24630738522954093	0.7564870259481038	0.07345309381237526	1.0	0.2930139720558882	0.21397205588822352	0.41876247504990016	0.6083832335329341	0.4076642974881002	0.4159680638722555	0.12335329341317366	0.4650698602794411	0.0	0.19481037924151695	0.09421157684630738	0.093812375249501	0.020359281437125756	0.18522954091816368	0.32934131736526945	0.4526946107784431	0.27581966862655505	0.26586826347305387	0.162874251497006	0.45828343313373254	0.36127744510978044	0.5796407185628744	0.17724550898203595	0.28502994011976046	0.4207584830339321	0.67624750499002	0.5564870259481038
LTBP1	1.0	0.10338069573738365	0.0514453699167075	0.033806957373836356	0.41964723174914254	0.0536501714845664	0.07937285644292015	0.002449779519843214	0.7439980401763842	0.16903478686918177	0.10436060754532091	0.009309162175404211	0.507594316511514	0.12591866731994122	0.027927486526212637	0.03356197942185203	0.42430181283684465	0.0	0.12959333659970604	0.012003919647231746	0.5191082802547771	0.18495835374816266	0.011513963743263104	0.049485546300832926	0.9757471827535522	0.04777070063694268	0.1986771190592847	0.048260656540911315	0.6484566389024987	0.05218030377266046	0.12983831455169034	0.033317001469867706	0.4441450269475747	0.0492405683488486	0.08353748162665359	0.04997550220480156	0.5850073493385595	0.5105340519353258	0.03307202351788339	0.05536501714845664
LTBP2	0.940924249642687	0.2856121962839447	0.06574559313959029	0.025250119104335396	0.576464983325393	0.05240590757503573	0.070271557884707	0.016912815626488803	0.5157217722725107	0.2070033349213911	0.11719866603144355	0.01333968556455455	0.6333968556455456	0.09480705097665555	0.04716531681753215	0.02644116245831348	0.7151024297284422	0.03168175321581705	0.17841829442591708	0.007860886136255357	0.30395426393520725	0.15388280133396853	0.02334444973797046	0.016912815626488803	1.0	0.06431634111481657	0.05693187232015245	0.03525488327775131	0.4768937589328251	0.07265364459266317	0.1333968556455455	0.024773701762744165	0.4292520247737017	0.06002858504049548	0.03835159599809433	0.0	0.6972367794187709	0.5128632682229632	0.0757503573130062	0.025964745116722247
LTBP4	0.7845868152274837	0.20111420612813372	0.010584958217270197	0.06592386258124419	0.467038068709378	0.014856081708449397	0.034354688950789226	0.0018570102135561746	0.9962859795728877	0.11216341689879294	0.03806870937790158	0.002414113277623028	0.6573816155988857	0.052181987000928506	0.004271123491179203	0.0233983286908078	0.24698235840297122	0.0	0.06648096564531104	0.008727948003714023	0.2324976787372331	0.22209842154131848	0.002785515320334262	0.009099350046425257	1.0	0.044011142061281344	0.10733519034354688	0.029526462395543174	0.2960074280408542	0.036211699164345405	0.03212627669452182	0.02246982358402971	0.36768802228412256	0.05273909006499535	0.004642525533890436	0.010027855153203343	0.16973073351903437	0.5613741875580315	0.0070566388115134646	0.015784586815227482
LUM	0.26574500768049153	0.4162826420890937	0.24526369687660007	0.8673835125448028	0.141321044546851	0.2032770097286226	0.3374295954941116	0.5345622119815668	0.4731182795698925	0.23348694316436253	0.1955965181771633	0.7286226318484383	0.20174091141833075	0.06605222734254991	0.5023041474654377	1.0	0.6021505376344085	0.20071684587813618	0.33077316948284685	0.5181771633384535	0.5207373271889401	0.0	0.27598566308243727	0.40809011776753706	0.24270353302611364	0.035842293906810034	0.0670762928827445	0.6287762416794676	0.5437788018433178	0.10547875064004096	0.3241167434715822	0.6523297491039426	0.8878648233486943	0.26574500768049153	0.372247823860727	0.6932923707117256	0.82642089093702	0.19252432155657961	0.7926267281105991	0.4649257552483359
LYOX	0.9726409826912339	0.2624232272473478	0.534896705750977	0.6018983807928531	0.25125628140703515	0.18202121719709655	0.4824120603015074	0.7219430485762144	0.1027359017308766	0.3366834170854271	0.3467336683417085	1.0	0.045784477945281954	0.07816862088218873	0.43886097152428805	0.873255164712451	0.08263539921831378	0.5047459519821328	0.3015075376884422	0.6817420435510887	0.0	0.0011166945840312633	0.23450586264656614	0.39084310441094355	0.15857063093243998	0.38525963149078724	0.09324399776661081	0.5656058068118369	0.42043551088777215	0.06309324399776661	0.5795644891122277	0.659966499162479	0.21384701284198768	0.3534338358458961	0.40201005025125625	0.27973199329983245	0.5795644891122277	0.41261864879955323	0.7398101619207146	0.36627582356225563
LYSC	0.1697171381031614	0.041121939624435465	0.011290705966246732	0.0016638935108153079	0.09187069170430236	0.014261944378416925	0.03173282624197766	0.0007130972189208463	0.27228428809127647	0.02911813643926789	0.02067981934870454	0.0	0.1684097932018065	0.08283812693130498	0.012003803185167578	0.0016638935108153079	0.5578797242690753	0.006417874970287616	0.030425481340622774	0.0017827430473021156	1.0	0.03161397670549085	0.007368671262182077	0.0022581411932493466	0.36534347516044685	0.0076063703351556934	0.030306631804135963	0.023294509151414313	0.484549560256715	0.009507962918944617	0.01592583788923223	0.005942476824340385	0.311504635131923	0.017708580936534345	0.0065367245067744235	0.017352032327073927	0.6886142144045638	0.05062990254338008	0.009032564772997385	0.004278583313525077
MFAP2	1.0	0.39866555462885733	0.11592994161801502	0.05115373922713372	0.6138448707256047	0.15390992752971155	0.14595496246872394	0.024186822351959965	0.8423686405337781	0.2087850986933556	0.05448985265499027	0.027522935779816512	0.8632193494578816	0.07450653322212955	0.001668056713928275	0.05949402279677509	0.8176257992771754	0.10397553516819574	0.1940505977203225	0.024186822351959965	0.25604670558799003	0.22768974145120938	0.008340283569641371	0.07089241034195162	0.9788712816235752	0.1784820683903253	0.08479288295802057	0.08340283569641367	0.7634139560745065	0.25243258270781205	0.14345287739783152	0.012788434806783433	0.41618015012510423	0.1309424520433695	0.03586321934945788	0.0	0.626633305532388	0.4598276341395607	0.05004170141784821	0.03299610437753744
MFAP4	0.7079463364293086	0.07198142414860681	0.005417956656346751	0.1364809081527348	0.7476780185758515	0.04489164086687306	0.02038183694530444	0.05779153766769866	1.0	0.1473168214654283	0.020639834881320953	0.0629514963880289	0.9089267285861714	0.006707946336429311	0.005159958720330238	0.1558307533539732	0.640608875128999	0.003095975232198143	0.01264189886480908	0.05366357069143447	0.9360165118679051	0.1558307533539732	0.006449948400412797	0.015479876160990716	0.4798761609907121	0.0	0.3224974200206399	0.03895768833849329	0.7858617131062952	0.016511867905056758	0.041795665634674926	0.08900928792569661	0.9282765737874098	0.03611971104231167	0.06501547987616099	0.07507739938080496	0.3691950464396285	0.5905572755417957	0.029927760577915383	0.18704850361197112
MFAP5	0.2124416796267496	0.19346811819595647	0.5035769828926905	0.2569206842923795	0.054743390357698284	0.12099533437013998	0.2286158631415241	0.0740279937791602	0.2186625194401244	0.3632970451010886	0.4199066874027994	0.2255054432348367	0.10451010886469672	0.0796267496111975	0.21461897356143078	0.18755832037325038	0.14681181959564543	0.1303265940902022	0.4674961119751166	0.25474339035769833	0.020528771384136852	0.007776049766718507	0.11944012441679629	0.30824261275272163	0.38849144634525656	0.6836702954898911	0.0	0.7499222395023328	0.128149300155521	0.14183514774494554	0.655054432348367	0.3185069984447901	0.2600311041990669	0.28118195956454123	0.9670295489891134	0.17387247278382584	0.128149300155521	0.12939346811819594	1.0	0.30388802488335925
MFGM	0.5941486647389012	0.03997278448715767	0.005443102568464024	0.006803878210580031	0.38731076713726814	0.12876339513522705	0.022792992005443095	0.01581901683959857	0.7744514373192719	0.23745534954924302	0.07484266031638033	0.015308725973805067	1.0	0.03980268753189317	0.0668481034189488	0.005443102568464024	0.2832114305153937	0.0	0.007314169076373531	0.005953393434257527	0.8928389181833646	0.1636332709644497	0.03129783976866814	0.006973975165844531	0.22316720530702494	0.005953393434257527	0.16618472529341724	0.002891648239496513	0.24153767647559105	0.021262119408062594	0.023303282871236602	0.03810171797924816	0.32437489368940287	0.028746385439700622	0.03486987582922265	0.025854737200204113	0.21721381187276745	0.2685830923626466	0.03657084538186766	0.011906786868515054
MGP	0.325938566552901	0.15309605070697221	0.06265236470014628	0.01974646513895661	0.3156996587030717	0.15480253534861044	0.06630911750365676	0.022915650901999023	0.6886884446611409	0.08727450024378351	0.07459775719161385	0.023159434422233057	0.8042418332520721	0.11384690394929303	0.3464163822525597	0.023890784982935155	0.2903461725987323	0.11262798634812288	0.06460263286201853	0.0	1.0	0.16235982447586542	0.11043393466601657	0.010482691370063385	0.4383227693807899	0.09897610921501707	0.07679180887372014	0.028278888347147736	0.4666016577279376	0.0855680156021453	0.27888834714773286	0.03120429058995612	0.8071672354948807	0.0438810336421258	0.0931253047294003	0.016821062896148216	0.8176499268649439	0.31838127742564604	0.11482203803022917	0.025841053144807415
MIF	0.643592552026287	0.02935377875136911	0.010295728368017525	0.09069003285870757	0.02190580503833516	1.0	0.30514786418400874	0.07886089813800658	0.9642935377875137	0.033077765607886084	0.03570646221248631	0.05147864184008762	0.428696604600219	0.005695509309967143	0.03636363636363636	0.03373493975903614	0.6959474260679079	0.14698795180722893	0.042059145673603505	0.08886388532368533	0.22650602409638557	0.0	0.08718510405257394	0.08346111719605696	0.656078860898138	0.10799561883899234	0.8289156626506023	0.09178532311062433	0.21555312157721798	0.026725082146768893	0.05104052573932092	0.08587075575027382	0.4374589266155531	0.1031763417305586	0.038335158817086525	0.059364731653888274	0.4197152245345016	0.10339539978094195	0.03658269441401971	0.03877327491785323
MIME	0.3413693346190935	0.4657666345226615	0.09112825458052073	0.3486017357762777	0.3712632594021215	0.3211186113789778	0.3674059787849566	0.4103182256509161	0.5231436837029894	0.3539054966248794	0.2020250723240115	0.5699132111861138	0.35438765670202504	0.0	0.38428158148505304	0.752651880424301	0.6234329797492768	0.1644165863066538	0.259884281581485	0.27724204435872707	0.7521697203471552	0.13548698167791706	0.18900675024108005	0.3297974927675988	0.25024108003857276	0.0019286403085824596	0.10993249758919961	0.2945998071359691	0.6870781099324975	0.195274831243973	0.20395371263259401	0.3804243008678881	1.0	0.2164898746383799	0.37512054001928635	0.414175506268081	0.6234329797492768	0.39151398264223725	0.4059787849566056	0.3833172613307618
MMRN2	0.23455149501661127	0.0	0.06611295681063124	0.23122923588039865	0.08471760797342193	0.04169435215946844	0.07358803986710964	0.13205980066445183	0.14867109634551495	0.23172757475083056	0.16594684385382058	0.1611295681063123	0.009468438538205979	0.028571428571428577	1.0	0.06943521594684386	0.020930232558139535	0.04401993355481727	0.04385382059800664	0.04368770764119602	0.5662790697674419	0.07242524916943521	0.40207555858763594	0.36478405315614615	0.02491694352159468	0.05681063122923589	0.022093023255813953	0.21777408637873752	0.09800664451827244	0.0744186046511628	0.07275747508305648	0.18588039867109632	0.5142857142857143	0.11312292358803985	0.057973421926910296	0.3280730897009967	0.326578073089701	0.027408637873754152	0.025913621262458473	0.11893687707641196
MUC18	0.15709342560553632	0.3439446366782007	0.32249134948096886	0.46297577854671285	0.0	0.3678200692041522	0.38823529411764707	0.2577854671280277	0.21764705882352944	0.19653979238754324	0.2875432525951557	0.2809688581314879	0.10380622837370242	0.583044982698962	0.669204152249135	0.34498269896193773	0.08304498269896193	0.142560553633218	0.38996539792387547	0.285121107266436	0.09411764705882353	0.5996539792387544	1.0	0.7318339100346021	0.09411764705882353	0.27716262975778544	0.4442906574394464	0.7363321799307959	0.1930795847750865	0.20899653979238753	0.47301038062283735	0.3110726643598616	0.25155709342560556	0.17993079584775087	0.5709342560553633	0.25640138408304497	0.10865051903114187	0.42249134948096884	0.3522491349480969	0.3041522491349481
NID1	0.12571839080459768	0.20833333333333334	0.0617816091954023	0.530890804597701	0.07076149425287356	0.17816091954022986	0.46874999999999994	0.6839080459770114	0.09554597701149424	0.1508620689655172	0.5147270114942527	0.7284482758620688	0.10632183908045977	0.3523706896551724	0.47665229885057464	0.4127155172413793	0.04561781609195402	0.09913793103448275	0.1336206896551724	0.528735632183908	0.033405172413793094	0.10201149425287355	0.22162356321839077	0.26364942528735624	0.0	0.13397988505747127	0.2625718390804597	0.622485632183908	0.07255747126436782	0.2553879310344827	0.1896551724137931	0.4152298850574712	0.14547413793103448	0.5348419540229885	0.7647270114942528	0.5204741379310345	0.01149425287356322	0.18570402298850572	1.0	0.591235632183908
NID2	0.20957891353262612	0.13179042108646735	0.04114432658309225	0.7682417229186757	0.04725168756027001	0.12664738026358083	0.18675666988106718	0.791385406621665	0.1565413050466088	0.11186113789778207	0.26165220186435223	0.9398907103825137	0.09161041465766634	0.034072645451623265	0.292189006750241	0.7740276438444229	0.08807457409193184	0.0	0.11861137897782062	1.0	0.13918354226936677	0.1253616200578592	0.037608486017357765	0.4863387978142076	0.0546448087431694	0.03150112504018	0.10639665702346512	0.845708775313404	0.09996785599485696	0.022822243651558983	0.020572163291546125	0.5361620057859209	0.3342976534876245	0.11571841851494695	0.2629379620700739	0.994535519125683	0.25233044037287045	0.06718097074895531	0.18675666988106718	0.9501767920282868
NOV	0.43314500941619594	0.014038692004793704	0.003338469440164356	0.004708097928436912	0.10820065057353195	0.01129943502824859	0.018147577469611372	0.001540832049306626	0.4027563773326486	0.01789077212806027	0.03064543742509845	0.0019688409518917997	0.27683615819209045	0.0019688409518917997	0.013781886663242598	0.0018832391713747647	0.20912514980311592	0.0013696284882725564	0.06985105290190037	0.0035952747817154596	0.06163328197226503	0.037750385208012334	0.012669063516521145	0.00864577983222051	1.0	0.0023112480739599386	0.009416195856873824	0.012326656394453007	0.283085088169834	0.0007704160246533128	0.07139188495120699	0.006525849787784915	0.09493237459339154	0.019517205957883928	0.010443417223078242	0.000342407122068139	0.035353535353535366	0.06651258346173601	0.007447354904982024	0.0
NPNT	0.3043126138894513	0.09475602348653575	0.036242154282243366	0.062158331646082206	0.24620368495646894	0.058513869204292364	0.1269487750556793	0.04033945007744481	1.0	0.08665721806033612	0.06539785381656207	0.016805021259364245	0.7242356752379024	0.09759060538570562	0.01397043936019437	0.015387730309779309	0.5217655395829115	0.0	0.08523992711075117	0.050762742135953734	0.6920429236687589	0.3089694270095161	0.10730917189714517	0.020449483701154084	0.5893905648916784	0.010123506782749545	0.19254909900789635	0.07855841263413647	0.5930350273334682	0.024498886414253903	0.09637578457177567	0.026321117635148817	0.5557805223729501	0.06499291354525208	0.05729904839036243	0.09678072484308566	0.46770601336302897	0.2964162785989066	0.06418303300263212	0.02308159546466896
OLFL1	0.047659394196144886	0.005719127303537387	0.038551154416437194	1.0	0.15886464732048297	0.12391442490997671	0.09404787121372593	0.6426604532937937	0.11268798983266258	0.11734801948739676	0.09595424698157172	0.7045117559839017	0.13725905528489726	0.012497352255877992	0.09425969074348656	0.4952340605803855	0.15822918873120104	0.0	0.01567464520228765	0.5875873755560262	0.1671256089811481	0.004236390595212879	0.016310103791569584	0.4583774624020335	0.02245287015462826	0.0021181952976064393	0.01567464520228765	0.3689896208430417	0.05761491209489515	0.02097013344630375	0.004236390595212879	0.4609192967591612	0.09553060792205043	0.058462190213937726	0.046812116077102305	0.7515356915907647	0.15356915907646687	0.010802796017792842	0.04321118407117136	0.875661936030502
OLFL3	0.14771997430956968	0.0054592164418753985	0.0	1.0	0.5430314707771354	0.13744380218368657	0.06679511881824018	0.7254335260115606	0.5642260757867693	0.08798972382787411	0.0953757225433526	0.6361592806679511	0.44605009633911363	0.007064868336544634	0.0892742453436095	0.53339755940912	0.48394348105330753	0.030507385998715476	0.037893384714193956	0.7402055234425176	0.7992935131663454	0.014129736673089274	0.006101477199743094	0.6149646756583173	0.12074502247912652	0.020552344251766216	0.08349389852280024	0.5375722543352601	0.21098265895953752	0.07193320488118175	0.023763648041104687	0.5436737315350031	0.4971098265895953	0.051701991008349386	0.10468850353243415	0.8298008991650611	0.47077713551701983	0.010597302504816953	0.053949903660886304	0.835902376364804
PA2GA	0.10170092133238838	0.08752657689581857	0.2710843373493976	0.09319631467044649	0.6208362863217577	0.051736357193479805	0.634301913536499	0.0	0.7104890148830617	0.29482636428065206	0.5450035435861093	0.00885896527285613	0.43834160170092135	0.3848334514528703	0.47377746279234595	0.032955350815024806	0.2140326009922041	0.0900070871722183	0.7958894401133949	0.07973068745570519	0.3664068036853295	0.013111268603827077	0.2700212615166549	0.034727143869596036	0.13359319631467045	0.28667611622962436	0.2632884479092842	0.37420269312544296	0.3036853295535082	0.16123316796598158	0.47554925584691715	0.1424521615875266	1.0	0.6055988660524452	0.34266477675407514	0.13642806520198442	0.9553508150248052	0.11481218993621548	0.4305457122608079	0.10489014883061658
PCOC1	0.7913150854085204	0.02881251286272896	0.0	0.00987857583864993	0.33895863346367566	0.08849557522123894	0.18789874459765385	0.05844824037867874	0.5227413047952254	0.07388351512656925	0.21238938053097348	0.06791520889071825	0.8390615352953282	0.022432599300267548	0.10351924264251904	0.09178843383412226	0.6274953694175757	0.24470055566989093	0.096521918090142	0.025108046923235233	0.5157439802428483	0.06894422720724429	0.010495986828565548	0.023255813953488375	0.1173080880839679	0.02654867256637168	0.11957192838032518	0.027371887219592512	0.3274336283185841	0.04630582424367154	0.03560403375180079	0.021197777320436307	1.0	0.040337518007820546	0.08293887631199835	0.03313438979213831	0.6126775056596008	0.13377238114838444	0.025725457913150854	0.1623790903478082
PEDF	0.8441101152368756	0.09603072983354674	0.09154929577464788	0.0	0.15332906530089624	0.5364916773367477	0.1811779769526248	0.025288092189500646	0.485595390524968	0.09731113956466068	0.08514724711907809	0.04318936625201543	0.5941101152368758	0.07074263764404608	0.08450704225352113	0.008642765685019203	1.0	0.380281690140845	0.12612035851472467	0.03104993597951344	0.7256722151088348	0.17637644046094747	0.22407170294494236	0.0	0.38636363636363635	0.2909731113956465	0.543854033290653	0.01792573623559538	0.30217669654289364	0.31049935979513443	0.14788732394366197	0.051216389244558264	0.2916133162612035	0.17125480153649167	0.10371318822023048	0.010883482714468635	0.46830985915492956	0.15428937259923176	0.04033290653008962	0.09891165172855314
PGBM	0.4951321279554937	0.17385257301808069	0.02781641168289291	0.40403337969401953	0.5455493741307371	0.30041724617524346	0.27260083449235056	0.36369958275382486	0.2677329624478443	0.6182197496522949	0.43706536856745487	0.34075104311543813	0.4617524339360222	0.3438803894297636	0.19228094575799723	0.30945757997218365	0.3744784422809458	0.0	0.07371349095966621	0.29485396383866486	0.3842141863699583	0.7579972183588318	0.06432545201668985	0.3178025034770515	0.10187760778859528	0.059109874826147435	1.0	0.2819888734353269	0.08484005563282339	0.12343532684283728	0.053894297635605014	0.27433936022253136	0.23504867872044513	0.15994436717663424	0.3577885952712101	0.38769123783031995	0.41168289290681503	0.23748261474269822	0.2263560500695411	0.3122392211404729
PGCA	0.45387038703870386	0.6579657965796579	0.3035553555355535	0.024977497749774983	0.6797929792979297	0.06413141314131413	0.18429342934293433	0.02565256525652565	0.056255625562556255	1.0	0.2587758775877588	0.021602160216021606	0.3852385238523852	0.21962196219621966	0.08258325832583259	0.03015301530153015	0.8508100810081007	0.0	0.16561656165616565	0.023627362736273628	0.3406840684068406	0.6289378937893789	0.06120612061206121	0.06503150315031504	0.21984698469846986	0.0726822682268227	0.09113411341134114	0.06188118811881189	0.20792079207920794	0.09810981098109811	0.252025202520252	0.11836183618361837	0.013276327632763275	0.034203420342034205	0.15774077407740777	0.04815481548154815	0.2986048604860486	0.2776777677767777	0.09675967596759677	0.026552655265526557
PGS1	0.3725490196078431	0.17429193899782136	0.12908496732026145	0.7538126361655774	0.5811546840958606	0.27559912854030505	0.4885620915032679	0.4852941176470588	0.6546840958605664	0.5631808278867102	0.47222222222222215	0.46350762527233114	0.4547930283224401	0.17810457516339873	0.6350762527233116	0.8714596949891068	0.7233115468409586	0.029411764705882356	0.22984749455337694	0.5354030501089324	1.0	0.0866013071895425	0.2521786492374728	0.5049019607843137	0.3099128540305011	0.0	0.28867102396514166	0.7799564270152505	0.7848583877995643	0.15359477124183007	0.4046840958605665	0.7745098039215685	0.7870370370370371	0.35620915032679734	0.5408496732026143	0.6383442265795206	0.8801742919389978	0.44989106753812635	0.6759259259259259	0.4547930283224401
PGS2	0.004893964110929857	0.6113376835236541	0.663132137030995	0.4371941272430669	0.0	0.28507340946166393	0.46818923327895595	0.6056280587275693	0.07463295269168024	0.24388254486133767	0.3666394779771615	0.597879282218597	0.024469820554649264	0.2516313213703099	0.6598694942903752	0.5212071778140294	0.024469820554649264	1.0	0.47512234910277323	0.530179445350734	0.026508972267536703	0.06973898858075041	0.5420065252854812	0.27120717781402937	0.07055464926590536	0.35073409461663946	0.0893148450244698	0.32911908646003263	0.17536704730831973	0.25407830342577487	0.7875203915171288	0.47063621533442085	0.31321370309951063	0.5358890701468189	0.5607667210440457	0.5966557911908646	0.0999184339314845	0.1627243066884176	0.9355628058727569	0.4233278955954323
PLMN	0.3286384976525822	0.18388106416275432	0.09115805946791865	0.357981220657277	0.2715179968701095	0.33607198748043815	0.06142410015649453	1.0	0.3380281690140845	0.1412363067292645	0.08333333333333336	0.9041471048513302	0.4503129890453834	0.4894366197183099	0.05751173708920188	0.5571205007824727	0.5285602503912363	0.5418622848200313	0.3000782472613458	0.3161189358372457	0.9812206572769953	0.010172143974960876	0.06885758998435056	0.0	0.08607198748043819	0.37910798122065725	0.1881846635367762	0.14084507042253522	0.17253521126760565	0.24139280125195617	0.14632237871674492	0.10719874804381846	0.5571205007824727	0.14241001564945227	0.615414710485133	0.5046948356807511	0.690923317683881	0.1056338028169014	0.32472613458528954	0.44014084507042256
PODN	0.3993411420204978	0.21412884333821378	0.049780380673499276	0.28184480234260617	0.20534407027818447	0.9564421669106882	0.2148609077598829	0.41288433382137635	0.5058565153733529	0.07174231332357248	0.2774524158125915	0.12408491947291361	0.23718887262079064	0.45351390922401175	0.33638360175695464	0.4560761346998536	0.29685212298682284	0.20021961932650076	0.06442166910688141	0.18850658857979502	0.5179355783308931	0.00036603221083455866	0.05014641288433384	0.42935578330893126	0.40007320644216693	0.0	0.17752562225475843	0.21156661786237188	0.5003660322108345	0.004026354319180093	0.1881405563689605	0.5014641288433382	1.0	0.16251830161054173	0.2035139092240117	0.18997071742313326	0.10871156661786238	0.4531478770131772	0.3689604685212299	0.5179355783308931
POSTN	0.6566607808514812	0.04414361389052383	0.07455365901510692	0.5383558956248773	0.032175789680204035	0.2342554443790465	0.039631155581714726	0.06356680400235432	0.04453600156955071	0.3125367863449088	0.07514224053364724	0.08730625858348047	0.09633117520109868	0.016872670198155776	0.0	1.0	0.31861879536982535	0.008240141259564447	0.05944673337257209	0.08593290170688639	0.16303708063566802	0.3266627427898764	0.027467137531881496	0.7159113203845399	0.027270943692368054	0.02766333137139494	0.7502452422993917	0.5479693937610359	0.0519913674710614	0.003923876790268785	0.046497939964685105	0.15342358249950952	0.10771041789287815	0.03551108495193251	0.049440847557386695	0.20953502060035312	0.1375318814989209	0.20521875613105744	0.02060035314891112	0.13812046301746125
